KoreaW,-2.387901249,-0.557645538,-1.805367431,-0.764056564,-0.237612657,-2.147331586,-0.390708321,-0.640540265,0.435001774,-0.467126081,-0.530670656,-0.245127131,-0.21931963,-0.408151148,-0.383948581,-0.250354419
KoreaW,-1.169172364,0.497167879,-1.490666149,0.620638607,1.988293136,-0.866491633,0.335503269,1.296667257,2.133181777,-0.38631083,0.38810242,-0.042021794,-0.21931963,-0.276927386,1.640507572,0.432965878
KoreaW,-1.125490325,-0.421591028,-1.397585489,2.933619034,-0.007889545,-2.147331586,0.964896412,2.372893659,2.133181777,-0.507533706,-0.332299196,2.395242255,-0.21931963,-0.460640652,0.628279496,-0.164939382
KoreaW,-0.072753189,-0.781275366,-0.014672814,-0.351884963,-0.60998641,-0.831053373,-0.388071812,-0.14547612,-0.535386799,-0.406514643,-0.864769956,-0.448232469,-0.032252887,-0.67059867,-0.890062619,-0.164939382
KoreaW,0.822728608,0.833394543,0.672351112,-0.386052766,1.571456846,1.725563925,-0.282611477,0.263489912,0.071106059,0.442045486,0.095765532,-0.854443144,-0.593453118,-0.591864414,2.14662161,-0.84825968
KoreaW,0.276703122,-0.617071646,-0.657372614,3.618773398,0.075477713,0.080216159,4.602252689,1.339716313,-0.535386799,0.613777893,-0.84388875,-0.245127131,-0.406386374,-0.696843423,-0.890062619,0.603795953
KoreaW,0.298544141,0.106206642,0.140461621,-0.283549357,0.251475258,0.029590074,-0.097323525,-0.683589321,-0.535386799,-0.568145144,-0.572433068,-1.057548481,-0.593453118,-0.591864414,0.628279496,-0.506599531
KoreaW,0.516954336,-0.836009939,0.162623683,-0.076744234,0.73315275,-0.375418607,-0.270893661,-0.317672345,-0.535386799,-0.396412737,-0.97961659,-0.448232469,-0.406386374,-0.644353918,0.628279496,0.091305729
KoreaW,0.320385161,-1.039309782,-0.369265807,-0.283549357,-0.60998641,0.409285712,-0.224754765,-0.425294985,-0.535386799,-0.921711864,-1.136225637,-0.854443144,-0.593453118,-0.250682634,-0.890062619,-0.84825968
KoreaW,0.167498025,-1.25042885,-0.790344987,-0.386052766,-0.9619815,0.535850925,-0.400521991,-0.532917625,-0.535386799,-0.810590895,-1.188428653,-0.651337806,-0.21931963,1.481471017,-0.890062619,-0.592014568
KoreaW,0.233021083,-0.585794747,-0.125483124,-0.393245987,-0.262622834,-0.223540352,-0.369030363,-0.016328952,-0.535386799,-0.941915676,-0.896091765,-0.651337806,-0.593453118,-0.565619661,-0.890062619,-0.506599531
KoreaW,0.713523511,0.059291294,-0.790344987,-0.47057312,-0.521987637,-0.299479479,-0.136138788,-0.489868569,-0.535386799,-0.618654675,-0.551551862,-0.651337806,-0.406386374,-0.486885404,0.628279496,-0.164939382
KoreaW,0.036451908,1.036694387,0.450730491,-0.288944273,-0.420094322,0.573820489,-0.364636182,-0.963408185,-0.535386799,-0.770183269,0.127087342,-0.042021794,-0.032252887,-0.329416891,-0.890062619,0.091305729
KoreaW,0.123815986,0.207856564,0.362082242,-0.218810362,0.38115766,0.97882917,-0.379283451,-0.877310073,-0.535386799,-0.588348956,-0.405383418,-0.854443144,-0.593453118,-0.565619661,0.628279496,-0.592014568
KoreaW,0.429590258,2.354233756,1.492347409,0.469940613,0.538629147,0.573820489,-0.139800605,-0.575966681,-0.535386799,0.007663515,0.732642323,-0.651337806,-0.406386374,-0.67059867,-0.383948581,-0.506599531
KoreaW,-0.79350683,-0.527150562,-0.568724366,-0.733125711,-0.545145209,0.282720499,-0.46423761,-0.748162905,-0.535386799,-0.840896613,-0.687279703,-0.245127131,-0.21931963,-0.513130157,-0.383948581,-0.592014568
KoreaW,-0.706142752,0.067110519,1.093430291,-0.55689178,1.288934471,-0.223540352,-0.481814333,-1.006457242,-0.535386799,0.199599735,-0.217452562,1.176610231,-0.593453118,-0.303172138,0.628279496,-0.164939382
KoreaW,-0.531414597,0.286048811,0.362082242,-0.2979358,0.41357826,0.864920478,-0.284076203,-0.920359129,-0.535386799,-0.507533706,-0.133927737,-0.854443144,-0.593453118,-0.250682634,0.628279496,-0.677429606
KoreaW,0.058292928,0.626185088,0.561540801,-0.450791761,1.92808345,0.928203085,-0.319962012,-0.619015737,-0.535386799,-0.254986048,-0.039962309,-0.854443144,-0.406386374,-0.276927386,-0.383948581,-0.592014568
KoreaW,0.407749239,0.10229703,-1.011965608,-0.236793416,0.459893403,-0.679175118,-0.469364154,-0.984932714,-0.535386799,-0.760081363,-0.280096181,-0.651337806,-0.406386374,-0.119458872,-0.383948581,-0.250354419
KoreaW,-0.575096636,0.297777648,0.162623683,-0.440001928,-0.114414375,1.143363946,-0.30458238,-0.812736489,-0.535386799,-0.214578423,-0.029521705,-0.651337806,-0.406386374,-0.014479863,-0.383948581,-0.335769457
KoreaW,-0.465891539,2.405058716,0.849647608,-0.344691741,0.001373484,-0.198227309,-0.46423761,-0.597491209,-0.535386799,0.108682578,1.275553686,-0.651337806,-0.21931963,-0.618109166,1.640507572,-0.84825968
KoreaW,-1.011917024,-1.571017065,-0.635210552,-0.630622302,-1.990177684,-1.071527277,-0.456913976,0.134342744,0.313703203,-0.719673738,-0.227893165,2.395242255,4.644415703,3.791009217,-1.396176657,1.6287764
KoreaW,-0.356686441,0.512806329,0.495054615,0.104884613,-0.614617924,-0.122288181,0.197818942,1.791731402,0.192404631,2.007840961,1.849786858,0.973504893,0.528947344,0.667883696,0.122165457,1.201701213
KoreaW,-0.640619694,1.670051591,0.694513174,-0.524522283,-0.545145209,-1.033557713,-0.451055068,0.50025972,0.556300346,2.351305775,3.426317931,0.567294218,0.716014088,0.746617953,-0.890062619,-0.335769457
KoreaW,1.696369385,-0.851648389,0.362082242,-0.136088313,-1.23987236,1.231959595,-0.362439092,-0.317672345,3.588764637,0.967344613,0.335899404,1.379715568,0.716014088,-0.303172138,-0.383948581,4.020397442
KoreaW,0.101974967,0.098387418,3.08801588,1.205447528,1.613140475,1.434463936,1.65009565,1.275142729,-0.171491084,2.876604902,1.526128161,1.785926243,0.3418806,2.242568833,2.14662161,1.287116251
KoreaW,0.320385161,-0.87119645,-0.258455497,-0.578471445,-1.564078364,-1.40059683,-0.399789627,0.50025972,0.435001774,-0.093355548,0.440305436,0.364188881,0.528947344,0.038009641,-1.396176657,0.091305729
KoreaW,3.312604823,-1.25042885,-1.03412767,-0.119903564,-0.999033614,0.826950914,0.151680045,2.200697434,-0.050192512,1.199688458,-0.280096181,0.567294218,0.903080831,0.641638944,-0.383948581,-0.506599531
ChinaW,-0.556784338,-2.228710145,-0.802565171,-0.9899206,-0.071778575,-0.818423901,-0.151615648,-0.510041078,0.132600283,-1.04347151,-1.421641375,-0.033818855,-1.081828071,-0.960692317,-0.328637145,-0.310188119
ChinaW,-0.556784338,0.155490269,-0.57682502,0.272583085,-0.015945002,0.202422246,-0.157747233,-0.653604579,-0.408850872,-0.717685152,-0.613731082,-0.530956018,-1.081828071,-0.852101951,-0.496379021,0.31658375
ChinaW,-0.4419023,-2.225716423,-0.594415162,-0.09582309,0.420140747,-0.571187725,-0.169608576,-0.737349954,-0.408850872,-0.791101796,-0.728367002,-0.696668406,-0.647323354,-1.069282683,0.845555988,-0.153495152
ChinaW,-0.550629944,-0.498338675,-0.057915841,-0.104267931,0.588006391,-0.148493617,-0.141190466,-0.079350575,0.49356772,-0.4836696,-0.968556548,-0.36524363,-1.081828071,-0.852101951,0.006846607,-0.153495152
ChinaW,-0.495240389,0.812312934,-0.163456691,1.568338331,0.057040061,-0.568529272,-0.112169614,-0.079350575,1.395986312,-0.616737267,-0.297117589,-0.199531242,-1.081828071,-0.526330854,-0.496379021,1.413434521
ChinaW,-0.421387651,0.25787557,-0.57389333,-0.391392515,0.192792277,-0.172419699,-0.159034568,1.583593312,1.395986312,0.392741588,-0.608272228,0.297605921,-0.647323354,-0.200559757,0.677814112,0.786662652
ChinaW,-0.4419023,-0.403138306,-0.113617956,-0.231996147,0.00412589,0.87235253,-0.152828571,0.159921927,-0.047883435,-0.524966462,-0.941262282,-0.530956018,-1.081828071,0.016620974,-0.496379021,-1.407038889
ChinaW,-0.878864338,-0.44265544,-0.984329969,-0.498008629,0.795283969,-0.486117213,-0.160589788,-0.629677328,1.57647003,-0.359779013,-0.990391962,-0.36524363,-1.081828071,-0.960692317,0.342330359,0.786662652
ChinaW,-1.311723446,-2.162848256,-1.242318713,-0.531787992,-0.976428426,-2.160942923,-0.171640036,-0.557895578,-1.311269464,-1.126065235,-1.836514228,-1.359517956,-1.516332788,-1.232168231,-1.670572154,-0.623574053
ChinaW,-0.530115294,-2.012563398,-1.242318713,2.298817053,-0.914026198,-1.698372012,-0.143162395,-0.605750078,0.49356772,-0.795690337,-1.809219962,0.629030696,0.22168608,-0.743511586,-1.670572154,0.31658375
ChinaW,-0.612173893,0.125553046,-0.227953877,0.681630057,-0.121773343,-0.956663484,-0.120392189,-0.354513951,-0.408850872,-0.364367553,-0.651943055,-0.530956018,-0.212818637,-1.123577865,-0.999604649,-0.466881086
ChinaW,-0.612173893,-0.825253146,5.708718937,-1.400023177,0.358833295,1.611402605,-0.039081717,-0.533968328,0.674051438,-0.836987199,-1.186910682,3.943278451,-1.081828071,-1.069282683,-0.160895269,0.629969684
ChinaW,-0.548578479,-0.460019029,-0.911037712,-0.558705922,-0.024338284,-1.039075542,-0.144077668,-0.581822828,-0.047883435,-0.791101796,-0.990391962,-1.028093181,-0.647323354,-1.177873048,-0.999604649,-0.936959988
ChinaW,-0.991694911,-0.846807947,-0.858267287,-1.290768051,0.00412589,-0.305342374,-0.159964724,-0.1870232,-0.228367154,-0.658034129,-1.192369535,-0.696668406,-1.081828071,-0.417740488,-0.664120897,-0.623574053
ChinaW,-0.634740007,-0.844412969,-0.749794746,-1.260683306,0.213228095,0.135960908,-0.157099845,-0.701459079,0.49356772,-1.052648591,-1.186910682,-1.028093181,-0.647323354,-1.069282683,-0.160895269,0.159890783
ChinaW,-0.452159625,0.829676524,0.100395434,0.705381172,0.199725858,3.049625953,6.855387028,-0.103277825,0.674051438,0.190845817,-0.280741029,0.131893533,-0.647323354,-0.689216403,0.342330359,1.100048586
ChinaW,-0.544475549,0.656040632,-0.119481336,-0.217217676,0.084409459,0.957423042,-0.139642687,-0.713422704,0.132600283,-0.336836312,-0.400835802,-0.199531242,-0.647323354,-0.580626037,0.677814112,0.473276717
ChinaW,-0.517806504,0.10459699,-0.15759331,-0.827885219,-0.267013617,1.005275205,-0.147790849,-0.701459079,-0.408850872,-0.625914347,-0.701072735,-1.028093181,-1.081828071,0.993934266,-0.999604649,-0.623574053
ChinaW,-0.505497714,-0.676764522,-0.497669382,-1.082286046,-0.24730765,-0.390412887,-0.152270478,-0.737349954,-0.228367154,-1.002174648,-1.099569028,0.131893533,-1.081828071,-0.906397134,-0.831862773,-0.153495152
ChinaW,-0.528063829,-0.964161859,-0.395060223,-1.290240248,-0.258985261,-0.414338968,-0.153245281,-0.653604579,-0.408850872,-0.997586108,-1.257875775,-1.028093181,-1.081828071,-0.852101951,-0.831862773,-0.466881086
ChinaW,-0.43369644,-0.045687868,-0.072574292,0.106853087,-0.300951672,-0.172419699,-0.137893995,0.327412678,-0.589334591,-0.268008208,-0.728367002,-0.696668406,-1.081828071,-0.797806768,-0.664120897,0.003197816
ChinaW,-0.47062281,0.750043511,0.434608126,0.865305343,0.361387772,0.332686468,-0.13380131,-0.402368452,0.313084001,0.163314575,-0.106057722,-0.199531242,-1.081828071,-1.0149875,-0.160895269,-0.623574053
ChinaW,-0.448056695,-0.627667476,-0.013940486,-0.228301529,0.291687037,-0.103299908,-0.154420997,-0.665568204,1.215502593,-1.130653775,-0.886673748,1.457592635,-0.647323354,-1.0149875,-0.160895269,-0.623574053
ChinaW,0.040191967,1.235026519,-0.392128532,2.320456957,-0.222857655,0.226348327,-0.12159767,-0.378441202,1.035018875,-1.116888154,0.183261505,-0.530956018,-0.647323354,-0.797806768,-0.664120897,2.353592324
ChinaW,-0.312660007,3.471935797,-0.207432045,4.32716223,6.111151006,-1.031100182,-0.07206131,0.279558178,2.839856059,0.181668736,1.547974838,4.274703226,-0.212818637,0.179506523,-0.328637145,3.293750127
ChinaW,-0.569093128,-0.804895835,0.170756001,-0.591429679,0.771928749,0.385855538,-0.158335092,-0.617713703,2.117921185,-1.025117349,-1.017686228,-0.530956018,-0.647323354,-0.852101951,-0.160895269,-0.310188119
ChinaW,-0.070587141,0.651250676,-0.084301053,0.118464742,-0.684488176,-0.831716169,-0.117653811,-0.246841326,-1.130785746,0.048601069,1.023924918,-0.199531242,1.090695514,2.134133105,0.006846607,-0.310188119
ChinaW,-0.74757058,-0.255847171,0.502037003,0.039294361,0.924832455,3.302179036,-0.145335238,0.63846693,1.035018875,1.663767237,0.379780225,-0.199531242,0.22168608,-0.906397134,4.703619138,-0.623574053
ChinaW,-1.352752745,-1.159951296,-0.421445435,-0.823662799,-0.66624191,-0.924762042,-0.169370456,1.368248061,-0.769818309,0.603814439,-0.138810842,-0.530956018,-0.647323354,-0.960692317,0.174588483,1.413434521
ChinaW,-0.614225357,-0.133104558,-0.348153178,-0.361835573,-0.622450872,-0.167102792,-0.145372445,-0.067386949,-0.769818309,-0.235888426,0.374321371,-0.033818855,0.656190797,-0.25485494,2.355232873,2.510285291
ChinaW,0.042243432,-0.016349389,1.821297628,0.324307735,0.063608716,1.148831694,-0.130936431,0.112067427,-0.589334591,0.456981151,0.385239078,-0.033818855,0.656190797,-0.200559757,-0.999604649,2.196899357
ChinaW,0.12430203,-0.082211279,1.454836343,0.720159643,0.698578761,1.627353326,-0.116500418,0.470976179,-0.047883435,1.315038178,0.319732838,0.131893533,1.525200231,-0.091969391,2.019749121,-0.466881086
ChinaW,-0.13213109,0.60335112,0.032966558,-0.155992581,-0.545816557,-0.100641454,-0.144814351,-0.175059575,-0.589334591,0.011892747,1.165855105,-0.033818855,1.959704948,1.319705363,0.006846607,-0.466881086
ChinaW,-0.091101791,0.654244399,-0.05498415,0.004987195,-0.649820271,-0.167102792,-0.140684461,0.076176552,-0.950302028,0.011892747,1.138560838,0.131893533,1.090695514,1.26541018,0.006846607,-0.466881086
ChinaW,-0.224447014,-0.010361945,0.003649655,-0.496425222,-0.494727013,-0.44624041,-0.1468979,-0.127205075,-1.130785746,0.539574876,0.614510918,-0.033818855,0.656190797,0.668163169,0.174588483,-0.466881086
ChinaW,-0.337277587,0.124355557,0.076941912,-0.037237008,-0.405320311,-0.525994015,-0.137261489,-0.21095045,-0.589334591,0.25049684,0.750982251,-0.033818855,0.656190797,0.939639083,0.342330359,-0.310188119
ChinaW,-0.111616441,0.289010282,0.164892621,-0.053071084,-0.560413569,-0.632332156,-0.144219052,0.339376303,-1.130785746,0.232142679,0.898371291,0.297605921,0.656190797,0.939639083,0.174588483,-0.310188119
ChinaW,0.155074005,1.345794243,0.326135586,0.493204549,-0.190014376,0.484218317,-0.146190981,5.292317088,2.298404904,3.907563419,1.553433691,1.126167859,1.525200231,1.048229448,0.174588483,0.31658375
ChinaW,-0.285990963,0.226142114,0.487378551,-0.409337802,-0.314088983,0.457633782,-0.157464466,1.081121059,0.674051438,2.255688929,0.832865051,0.297605921,0.656190797,0.8853439,0.342330359,-0.623574053
ChinaW,0.893601393,0.489589674,-0.084301053,0.556540854,-0.31043973,0.63043326,-0.151771914,-0.342550326,-0.047883435,0.548751956,1.073054598,0.131893533,1.525200231,0.8853439,0.342330359,-0.153495152
ChinaW,1.868047251,0.818899123,-0.011008796,0.070962513,-0.361529273,0.63043326,-0.145074795,-0.175059575,-0.769818309,0.149548955,1.094890011,-0.199531242,1.090695514,0.831048717,0.174588483,-0.310188119
ChinaW,1.816760627,0.782974456,-0.142934859,-0.079461212,-0.609678486,-0.698793493,-0.146042157,-0.055423324,-0.769818309,0.030246908,1.395126945,-0.033818855,1.090695514,1.808362008,-0.160895269,-0.623574053
ChinaW,2.062936423,0.681187899,0.164892621,0.070962513,-0.1298017,0.36458791,-0.150246459,1.810902189,-0.047883435,1.237032994,1.165855105,0.297605921,1.090695514,1.102524631,0.510072236,0.003197816
ChinaW,2.86300776,0.513539452,0.194209523,0.107908692,-0.405320311,0.205080699,-0.142879628,1.404138936,0.313084001,2.223569147,1.045760331,0.297605921,1.090695514,1.156819814,0.006846607,-0.623574053
ChinaW,2.473229416,0.567426453,0.106258815,-0.311694331,0.322705689,-0.313317735,-0.154711206,-0.21095045,-0.408850872,0.810298751,1.105807718,-0.033818855,1.090695514,1.428295728,-0.160895269,-0.936959988
ChinaW,2.052679098,0.318947505,-0.011008796,-0.351279522,-0.565887449,-0.818423901,-0.150172047,-0.522004703,-1.311269464,-0.258831128,0.920206705,-0.199531242,1.090695514,1.482590911,-0.160895269,-0.936959988
ChinaW,1.457754258,0.552457842,-0.098959505,-0.401420764,-0.722805334,-0.379779073,-0.151920739,-0.486113827,-1.130785746,-0.157883242,1.247737905,-0.199531242,1.525200231,1.211114997,-0.160895269,-0.78026702
ChinaW,1.37569566,0.124355557,0.282160232,-0.50434226,-0.372477033,-0.193687327,-0.156794754,-0.581822828,-1.491753183,0.039423989,0.756441105,-0.199531242,0.656190797,0.939639083,0.342330359,-1.093652955
ChinaW,1.109005214,0.585388787,0.179551072,-0.076822199,-0.430865083,-0.39307134,-0.151809121,-0.557895578,-1.130785746,0.053189609,1.067595745,-0.033818855,0.656190797,0.939639083,-0.160895269,-1.093652955
AmericaW,-0.211929985,-0.209839745,-0.11216762,-0.146086895,0.561544926,0.025829825,1.169559416,0.896700513,-0.221869597,-0.270412246,-0.319987278,1.54959975,-0.072885988,-1.247235108,1.740366879,-0.139815982
AmericaW,-0.199650687,-0.055240349,0.622806183,0.286626186,-0.542763715,0.701859006,-0.200194855,-0.677434329,0.214757126,1.176950835,0.542793235,-0.570905171,-0.072885988,-0.356760615,-0.853555731,-0.139815982
AmericaW,-0.194193222,0.085657094,0.187089727,-0.514694334,-0.648880874,0.105293727,-0.200194855,-0.762522699,0.230167481,-0.350040635,1.132653382,-0.570905171,-0.072885988,0.16268284,-0.565342107,-0.139815982
AmericaW,-0.204363953,-0.074112851,-0.070137094,-0.514694334,-0.688566966,0.064741352,-0.474145709,-0.890155254,-0.149954608,-0.167363742,0.40193111,-1.277740145,-0.072885988,0.533713879,-0.853555731,-0.139815982
AmericaW,-0.200394887,0.007194023,0.788266354,0.350731828,-0.590214477,0.837814944,-0.200194855,-0.709342468,0.707888484,-0.558479655,0.806909718,0.135929803,-0.072885988,-0.430966822,-0.565342107,0.211979069
AmericaW,4.902707404,0.154942442,1.460334469,0.334705417,-0.371078231,1.406485815,0.621657708,-0.624254098,0.928770238,-0.125207536,1.53763199,0.842764777,-0.072885988,0.16268284,-0.565342107,0.915569171
AmericaW,-0.203619753,0.000601573,1.725687192,1.360395683,-0.490136507,1.567288873,0.073755999,-0.464713405,1.288345187,-0.95193758,0.921360195,0.135929803,-0.072885988,0.607920087,-0.853555731,-0.022550965
AmericaW,-0.20386782,-0.056920777,1.230427491,3.299591342,-0.641978945,1.617920739,0.347706853,0.088360999,1.221566982,-0.706026377,0.639635946,0.842764777,-0.072885988,-0.208348199,-0.853555731,-0.139815982
AmericaW,-0.196053722,-0.410198495,-0.743045819,0.286626186,-0.934448187,-0.941332588,-1.295998272,-0.517893636,-0.499255986,-0.460115174,-1.059513432,-0.570905171,-0.072885988,2.463075283,-0.853555731,-0.726141067
AmericaW,-0.200518921,4.824335411,-0.777370749,-0.434562282,-1.069898543,-1.041424288,-1.295998272,0.237265647,0.153115706,-0.862941145,-1.262002736,-0.570905171,-0.072885988,0.904744918,-0.853555731,1.267364223
AmericaW,-0.199650687,-0.421444437,-0.628302482,-0.73906408,-0.640253463,-0.897967332,-1.022047418,-0.890155254,-0.83314701,-0.310226441,-1.14755226,-0.570905171,-0.072885988,0.014270425,-0.565342107,-0.374346016
AmericaW,-0.186503157,-0.396755069,-0.638249707,2.129663383,-0.711860976,-0.658638,-0.748096564,-0.145632018,-0.658496321,-0.242308108,-1.041905667,-0.570905171,-0.072885988,1.721013205,-0.565342107,-0.374346016
AmericaW,-0.176704526,-0.402701199,-0.73996358,-1.12369793,-0.757586256,-0.905233943,-1.022047418,-0.975243624,-0.85369415,-0.328962532,-1.041905667,-1.277740145,-0.072885988,2.166250451,-0.565342107,-0.374346016
AmericaW,-0.199898754,-0.391972312,-0.721189945,-0.75509049,-0.519469705,-0.837490381,-1.295998272,-0.73061456,-0.89478843,-0.4858773,-1.015494018,-1.277740145,-0.072885988,0.459507672,-0.277128484,-0.374346016
AmericaW,-0.18699929,-0.127110971,-0.802308861,-0.979460236,-0.636802498,-1.158393275,-0.748096564,0.588255172,-1.182448389,0.216726137,0.076187447,-1.277740145,-1.967921666,0.16268284,0.875726009,-1.077936118
AmericaW,-0.177076626,-0.145207891,-0.527289117,-0.482641513,-0.409038841,-0.890700722,-0.200194855,0.917972606,-0.858830935,-0.987067752,0.040971916,-0.570905171,-1.967921666,-0.579379238,0.011085139,-1.077936118
AmericaW,-0.196053722,0.008228132,2.962785681,0.895629781,0.949778433,2.624229087,1.169559416,0.939244698,3.620445568,2.23085599,0.806909718,2.963269698,1.82214969,-0.950410277,1.740366879,0.915569171
AmericaW,-0.20349572,-0.248231067,1.080378512,0.04623003,-0.011315182,1.024871562,-0.200194855,-0.060543648,-0.524939911,0.188622,-0.399222223,0.135929803,-0.072885988,-1.247235108,0.011085139,0.329244086
AmericaW,-0.187247357,-0.381372687,-0.71040211,-0.162113305,-0.134687163,-0.040741703,-0.200194855,-0.868883162,-0.345152437,0.048101312,-0.971474604,0.135929803,1.82214969,0.014270425,-0.277128484,-0.257080999
AmericaW,-0.18625509,-0.349444551,-0.674536061,0.014177209,1.027425134,-0.303746121,0.073755999,3.523803933,0.512690655,0.902935494,2.726156166,0.842764777,1.82214969,-0.50517303,0.011085139,-0.022550965
AmericaW,-0.201883287,-0.42713204,-0.317556791,-0.35443023,0.14311548,-0.292260188,-0.474145709,-0.73061456,-0.694453816,2.970931611,-1.041905667,0.135929803,-0.072885988,-0.059935783,-0.277128484,-0.257080999
AmericaW,-0.192208689,-0.399728134,0.302533573,-0.130060484,-0.25547092,0.263049496,-0.200194855,-0.656162237,0.440775665,1.493122381,-0.909847425,0.842764777,1.82214969,0.311095256,-0.565342107,-0.257080999
AmericaW,-0.206968652,-0.249265177,-0.39251123,-0.402509461,1.879813367,-0.11036052,2.539313688,0.949880744,-0.201322458,-0.045579146,-0.311183395,0.842764777,-0.072885988,-1.395647524,2.893221372,-0.374346016
AmericaW,-0.198534388,-0.132927838,-0.95558018,-0.915354594,0.604681982,-0.963366827,0.621657708,0.024544722,-0.509529556,-0.366434716,0.217049572,-0.570905171,-0.072885988,-1.098822693,0.875726009,4.081724631
AmericaW,-0.203247653,-0.17377517,-0.789699703,-0.418535872,2.664907791,-0.715833257,2.265362833,0.364898202,-0.679043461,-0.738814537,0.040971916,-0.570905171,-1.967921666,-0.727791654,1.452153256,-0.726141067
AmericaW,-0.185386857,-0.027577915,-0.759998131,-0.931381005,2.223184335,-0.481895281,0.895608562,1.173237715,-0.211596027,-1.270451138,0.630832063,0.842764777,-0.072885988,-0.876204069,0.299298763,-0.726141067
